Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
Gl-121_S45.R1	(1, 33.870660850194916)	(2, 33.91066456283646)	(3, 33.94751253016521)	(4, 33.92871728234639)	(5, 33.950668275478)	(6, 37.761137924633374)	(7, 37.83501949136811)	(8, 37.57142194171153)	(9, 37.49099684425469)	(12, 37.716168553926124)	(17, 37.7563300538333)	(22, 37.71774642658251)	(27, 37.69733617969185)	(32, 37.71494338221645)	(37, 37.63224429181362)	(42, 37.699777241507334)	(47, 37.65338778540932)	(52, 37.657917208093565)	(57, 37.67290699832931)	(62, 37.625607945052906)	(67, 37.362103211434935)	(72, 37.55170781511045)	(77, 37.632476331910155)	(82, 37.61155559680713)	(87, 37.52454984221273)	(92, 37.643753480601454)	(97, 37.5881752366809)	(102, 37.570298867644325)	(107, 37.39067198811955)	(112, 37.52142194171152)	(117, 37.488880638574344)	(122, 37.51755151290143)	(127, 37.24337293484315)	(132, 37.28476888806385)	(137, 37.02661963987377)	(142, 37.422192314832)	(147, 37.18624466307777)	(152, 37.22157972897717)	(157, 37.13586411731948)	(162, 37.28541860033413)	(167, 37.18143679227771)	(172, 37.12727863374791)	(177, 37.17612771486913)	(182, 37.09038425839986)	(187, 37.16870243178021)	(192, 37.02494895117876)	(197, 36.71285502134769)	(202, 36.81246519398552)	(207, 36.74927603489883)	(212, 36.66364395767589)	(217, 36.72761277148691)	(222, 36.759903471319845)	(227, 36.187098570633005)	(232, 36.35250603304251)	(237, 36.44594393911268)	(242, 36.12358455541117)	(247, 35.049563764618526)	(252, 35.79915537404863)	(257, 35.31966771858176)	(262, 34.08758121403378)	(267, 34.17761277148692)	(272, 33.03162242435493)	(277, 32.40912381659551)	(282, 32.156120844098844)	(287, 33.99826320351091)	(292, 33.681560099167335)	(297, 31.339390995664495)	(300, 32.5336844513526)
Gl-121_S45.R2	(1, 32.86852608130685)	(2, 33.15551327269352)	(3, 33.042138481529605)	(4, 33.27060516057175)	(5, 33.13022090217189)	(6, 36.351123074067196)	(7, 36.25821421941711)	(8, 35.48338592908855)	(9, 36.08436977909783)	(12, 36.45018563207723)	(17, 36.39595322071654)	(22, 36.19857991460924)	(27, 36.34909040282161)	(32, 36.2833488026731)	(37, 36.14960089103397)	(42, 36.14373491739373)	(47, 36.0964637089289)	(52, 36.182532021533326)	(57, 36.074011509188786)	(62, 35.86073881566735)	(67, 34.99812511602005)	(72, 35.595182847596064)	(77, 35.40483571561166)	(82, 35.40051048821236)	(87, 34.94873770187489)	(92, 35.778661592723225)	(97, 35.71253944681641)	(102, 35.49414330796362)	(107, 34.89880267310191)	(112, 34.69266753294969)	(117, 35.09979580471505)	(122, 35.016159272322255)	(127, 34.50389827362169)	(132, 34.356580657137556)	(137, 34.22045665490997)	(142, 34.362762205309075)	(147, 34.1737701874884)	(152, 33.903211434935955)	(157, 33.53904770744385)	(162, 33.34622238722851)	(167, 33.20762019677001)	(172, 32.89222201596435)	(177, 32.44902543159458)	(182, 32.579923890848335)	(187, 32.164358641173195)	(192, 31.22507889363282)	(197, 30.215992203452753)	(202, 30.437191386671618)	(207, 29.28819379988862)	(212, 28.997373306107296)	(217, 29.44967514386486)	(222, 30.01326341191758)	(227, 27.106914794876552)	(232, 28.073909411546317)	(237, 27.980397252645258)	(242, 26.765658065713758)	(247, 26.553629107109707)	(252, 25.15905884536848)	(257, 22.77037312047522)	(262, 19.679385557824393)	(267, 21.769482086504546)	(272, 20.24727120846482)	(277, 19.109123816595506)	(282, 19.208148222654717)	(287, 19.942694571633734)	(292, 18.907325916978216)	(297, 21.040132472074937)	(300, 24.183637915248294)
Gl-124_S46.R1	(1, 33.863114399654066)	(2, 33.90899918320281)	(3, 33.94147888339019)	(4, 33.90909527699034)	(5, 33.93931677317062)	(6, 37.742324508720515)	(7, 37.825685869408545)	(8, 37.533945130447314)	(9, 37.46494979099601)	(12, 37.69041464469322)	(17, 37.7348003651564)	(22, 37.693739489741986)	(27, 37.679584874837836)	(32, 37.70419449382597)	(37, 37.602277422764615)	(42, 37.683582376399364)	(47, 37.630019699226445)	(52, 37.63495891990583)	(57, 37.66545908806996)	(62, 37.60427617354538)	(67, 37.349992792965935)	(72, 37.52832364387642)	(77, 37.60907125354346)	(82, 37.58364483736126)	(87, 37.52201989141402)	(92, 37.626416182193815)	(97, 37.56296545428338)	(102, 37.56030365636862)	(107, 37.366722721376064)	(112, 37.49443136501226)	(117, 37.45752174121943)	(122, 37.51521645125642)	(127, 37.18358718108875)	(132, 37.23036563686158)	(137, 36.949387402104456)	(142, 37.39377312256762)	(147, 37.140469898621056)	(152, 37.18105991447653)	(157, 37.07756690529958)	(162, 37.26565127564503)	(167, 37.113102387930624)	(172, 37.117570749051076)	(177, 37.20804305001682)	(182, 37.10553980685149)	(187, 37.1647239705953)	(192, 37.02043914860904)	(197, 36.72084754720608)	(202, 36.80421851727286)	(207, 36.724028251573536)	(212, 36.58047374237255)	(217, 36.74022005477346)	(222, 36.76828905011291)	(227, 36.11611973285927)	(232, 36.32146254744631)	(237, 36.42033344544275)	(242, 36.13307067698073)	(247, 35.082313938403885)	(252, 35.83391149762167)	(257, 35.295940037476576)	(262, 34.07501081055109)	(267, 34.14232450872051)	(272, 32.964695142459036)	(277, 32.31458223225868)	(282, 32.0874112181913)	(287, 33.93124859851366)	(292, 33.67343836423696)	(297, 31.4392491202903)	(300, 32.76869367981928)
Gl-124_S46.R2	(1, 32.75798779608898)	(2, 33.30476144717244)	(3, 33.1718156921155)	(4, 33.303800509297076)	(5, 33.297170037957045)	(6, 36.327439581031086)	(7, 36.20232546965838)	(8, 35.212463364243504)	(9, 35.959928890597226)	(12, 36.39069812136645)	(17, 36.428126651611976)	(22, 36.21738336616538)	(27, 36.352548887714406)	(32, 36.3103060587133)	(37, 36.145303416134155)	(42, 36.1714217075866)	(47, 36.13719310046606)	(52, 36.23886032767982)	(57, 36.151539902945274)	(62, 35.86403690001442)	(67, 34.95949646855331)	(72, 35.580617883053854)	(77, 35.40579445538846)	(82, 35.436765483111515)	(87, 34.98572046317206)	(92, 35.856599240859076)	(97, 35.74506318166531)	(102, 35.6226877432374)	(107, 34.92705520588095)	(112, 34.753125450439626)	(117, 35.13044731658098)	(122, 35.0675443232595)	(127, 34.56819295632537)	(132, 34.45946283572767)	(137, 34.25683947532792)	(142, 34.409974535146304)	(147, 34.275241435641185)	(152, 34.01491375582569)	(157, 33.64205064142603)	(162, 33.522394657185416)	(167, 33.47154182482102)	(172, 33.28078604718205)	(177, 32.778186710229186)	(182, 32.88066112525825)	(187, 32.481602844376106)	(192, 31.517830202277423)	(197, 30.534329505597462)	(202, 30.728304425118914)	(207, 29.676682842454237)	(212, 29.24740306539182)	(217, 29.708355354826313)	(222, 30.217479459952916)	(227, 27.32975544131072)	(232, 28.43682313938404)	(237, 28.305386056791427)	(242, 27.180762023735166)	(247, 26.934540911930043)	(252, 25.406255705568633)	(257, 23.153596309998562)	(262, 19.79890453082208)	(267, 21.973151395762265)	(272, 20.52367270455965)	(277, 19.37327631768606)	(282, 19.282974148055345)	(287, 20.25489816697374)	(292, 18.994620420784322)	(297, 21.16159863889282)	(300, 24.222707069937094)
Gl-125_S47.R1	(1, 33.85158784272402)	(2, 33.91301473170933)	(3, 33.94960639682638)	(4, 33.93192008099341)	(5, 33.95018492117606)	(6, 37.74555259406186)	(7, 37.82233103989752)	(8, 37.5284613318457)	(9, 37.46978243352135)	(12, 37.69844831504783)	(17, 37.743874873447794)	(22, 37.7101840947127)	(27, 37.71274613111841)	(32, 37.71883303374037)	(37, 37.62917002417405)	(42, 37.69829541932685)	(47, 37.66846835678423)	(52, 37.65190603111635)	(57, 37.66925349697308)	(62, 37.63540155788343)	(67, 37.36614806091035)	(72, 37.55450319221471)	(77, 37.6183268249344)	(82, 37.61119444616624)	(87, 37.52345296390421)	(92, 37.645529866319556)	(97, 37.59964875307342)	(102, 37.56223062459968)	(107, 37.39848757205728)	(112, 37.48845224074877)	(117, 37.48665468294799)	(122, 37.52053554825513)	(127, 37.2510960970268)	(132, 37.29223744292237)	(137, 37.0048306783198)	(142, 37.40819438418149)	(147, 37.182995516436286)	(152, 37.24596375958181)	(157, 37.14202359552884)	(162, 37.307638587574125)	(167, 37.20689683671149)	(172, 37.233112254385425)	(177, 37.27766276162731)	(182, 37.15917271017996)	(187, 37.22024008760512)	(192, 37.01697555734622)	(197, 36.818839232215545)	(202, 36.84377363168661)	(207, 36.773982933531684)	(212, 36.70975846608401)	(217, 36.85117874336247)	(222, 36.834905679869415)	(227, 36.203140560755386)	(232, 36.47934461455816)	(237, 36.49212173805244)	(242, 36.11743631066757)	(247, 35.315138742536)	(252, 35.91134114341206)	(257, 35.45054649889461)	(262, 34.15914791627926)	(267, 34.29149775821814)	(272, 32.974214343271555)	(277, 32.418347486518314)	(282, 32.2758403690899)	(287, 33.90497989287951)	(292, 33.693233665382415)	(297, 31.57619901210894)	(300, 32.84853146737499)
Gl-125_S47.R2	(1, 32.8552036199095)	(2, 33.33564743073204)	(3, 33.179383871567595)	(4, 33.3450691129982)	(5, 33.3007706770801)	(6, 36.36659848343974)	(7, 36.05547635281721)	(8, 35.88555548668361)	(9, 36.2852331659745)	(12, 36.6142440959524)	(17, 36.545296390421285)	(22, 36.3416806132358)	(27, 36.489030765098455)	(32, 36.42080208268765)	(37, 36.31213868055125)	(42, 36.32108927870411)	(47, 36.25642678567739)	(52, 36.354135416020995)	(57, 36.2366040620674)	(62, 36.01415731729995)	(67, 35.15083782722784)	(72, 35.77163577759871)	(77, 35.59255356515631)	(82, 35.59573958139631)	(87, 35.19871484948036)	(92, 35.99237587553462)	(97, 35.901192173392005)	(102, 35.73711440319015)	(107, 35.13572181243414)	(112, 34.99583049236554)	(117, 35.36273063493047)	(122, 35.27252215954875)	(127, 34.870113018864025)	(132, 34.692175458170624)	(137, 34.4606830719643)	(142, 34.63974462282279)	(147, 34.56216450753115)	(152, 34.27577429285729)	(157, 34.042715758590056)	(162, 33.85564577780532)	(167, 33.812165540610344)	(172, 33.67779912808116)	(177, 33.17396640426455)	(182, 33.306287319985955)	(187, 32.88830760966136)	(192, 31.890365503419492)	(197, 31.025591437839626)	(202, 31.08461331845699)	(207, 30.08928283642224)	(212, 29.670220459100392)	(217, 30.136333395318086)	(222, 30.587119568586125)	(227, 27.700452488687784)	(232, 28.860778115250316)	(237, 28.752052728362155)	(242, 27.37715655282134)	(247, 27.15126758817331)	(252, 25.692733320936384)	(257, 23.411000227277423)	(262, 20.13211429988223)	(267, 22.274369305150934)	(272, 20.75535031715531)	(277, 19.54771379573958)	(282, 19.618034437814355)	(287, 20.431482280831435)	(292, 19.150309657910874)	(297, 21.240054773421498)	(300, 24.42581743159424)
Gl-14_S2.R1	(1, 33.909356725146196)	(2, 33.94193817878028)	(3, 33.96073517126149)	(4, 33.92982456140351)	(5, 33.96157059314954)	(6, 37.80409356725146)	(7, 37.86925647451963)	(8, 37.77067669172932)	(9, 37.70008354218881)	(12, 37.813533834586465)	(17, 37.77944862155389)	(22, 37.78421052631579)	(27, 37.76449456975773)	(32, 37.73208020050125)	(37, 37.70994152046784)	(42, 37.72949039264829)	(47, 37.70451127819549)	(52, 37.729239766081875)	(57, 37.72990810359231)	(62, 37.71019214703425)	(67, 37.59373433583959)	(72, 37.68245614035088)	(77, 37.6891395154553)	(82, 37.70818713450292)	(87, 37.62063492063492)	(92, 37.70793650793651)	(97, 37.660066833751046)	(102, 37.63358395989975)	(107, 37.53492063492064)	(112, 37.62756892230577)	(117, 37.5718462823726)	(122, 37.60200501253132)	(127, 37.500083542188804)	(132, 37.52748538011696)	(137, 37.27226399331663)	(142, 37.5265664160401)	(147, 37.40267335004177)	(152, 37.36374269005848)	(157, 37.1422723475355)	(162, 37.20125313283208)	(167, 36.82756892230576)	(172, 36.038011695906434)	(177, 36.17009189640769)	(182, 36.117794486215544)	(187, 36.36917293233083)	(192, 36.50066833751044)	(197, 36.025146198830406)	(202, 35.88863826232247)	(207, 35.94118629908104)	(212, 35.49197994987468)	(217, 35.50417710944026)	(222, 35.72832080200501)	(227, 35.19732664995823)	(232, 35.366833751044275)	(237, 35.79039264828738)	(242, 35.75096073517126)	(247, 33.69674185463659)	(252, 35.10952380952381)	(257, 35.0390977443609)	(262, 33.97585630743525)	(267, 34.19423558897243)	(272, 32.81111111111112)	(277, 32.41695906432748)	(282, 32.54594379401308)	(287, 33.73822108455041)	(292, 33.47919225027832)	(297, 30.547194712314827)	(300, 31.238848079845013)
Gl-14_S2.R2	(1, 33.186299081035926)	(2, 33.444026733500415)	(3, 33.32748538011696)	(4, 33.43525480367585)	(5, 33.41060985797828)	(6, 36.968671679197996)	(7, 36.803675856307436)	(8, 36.477861319966586)	(9, 36.80075187969925)	(12, 37.085714285714275)	(17, 36.98830409356726)	(22, 36.942439431913115)	(27, 37.04803675856308)	(32, 36.91904761904762)	(37, 36.96833751044277)	(42, 36.89473684210526)	(47, 36.77752715121136)	(52, 37.00075187969925)	(57, 36.92389306599833)	(62, 36.71378446115288)	(67, 36.396407685881364)	(72, 36.48646616541354)	(77, 36.4375104427736)	(82, 36.532748538011695)	(87, 36.22447786131996)	(92, 36.619381787802844)	(97, 36.562907268170434)	(102, 36.41796157059315)	(107, 36.27644110275689)	(112, 36.218462823725986)	(117, 36.13642439431913)	(122, 36.17669172932331)	(127, 35.973266499582294)	(132, 35.83617376775271)	(137, 35.82723475355054)	(142, 35.66424394319131)	(147, 35.42531328320802)	(152, 35.31670843776107)	(157, 34.4749373433584)	(162, 33.997827903091064)	(167, 32.77209690893901)	(172, 30.133082706766913)	(177, 30.29824561403509)	(182, 30.47635756056809)	(187, 30.48579782790309)	(192, 29.72723475355054)	(197, 29.411695906432747)	(202, 29.480785296574766)	(207, 29.294152046783626)	(212, 29.47243107769424)	(217, 29.56299081035923)	(222, 29.389557226399337)	(227, 27.061152882205512)	(232, 27.5296574770259)	(237, 28.865664160401003)	(242, 27.53015873015873)	(247, 26.797577276524645)	(252, 26.568086883876354)	(257, 24.480367585630745)	(262, 21.969674185463663)	(267, 23.316959064327484)	(272, 21.602255639097745)	(277, 20.642857142857142)	(282, 20.73521627461635)	(287, 20.789706966973558)	(292, 21.190527457460654)	(297, 22.113176920765145)	(300, 24.593708886184267)
Gl-15_S3.R1	(1, 33.86762241668218)	(2, 33.92347793706945)	(3, 33.92980822938)	(4, 33.91398249860361)	(5, 33.930366784583875)	(6, 37.78961087320797)	(7, 37.86464345559486)	(8, 37.73021783652951)	(9, 37.704710482219326)	(12, 37.75714019735617)	(17, 37.77486501582573)	(22, 37.71837646620741)	(27, 37.72358964811023)	(32, 37.7061254887358)	(37, 37.645876000744735)	(42, 37.67797430646063)	(47, 37.65607894246882)	(52, 37.68642710854589)	(57, 37.65317445540868)	(62, 37.623235896481106)	(67, 37.561794824055106)	(72, 37.573598957363615)	(77, 37.613554272947304)	(82, 37.55606032396202)	(87, 37.50850865760566)	(92, 37.578477006144105)	(97, 37.49614596909328)	(102, 37.4517594488922)	(107, 37.4329175200149)	(112, 37.49487991063116)	(117, 37.47689443306647)	(122, 37.44084900390989)	(127, 37.34377210947682)	(132, 37.372258424874325)	(137, 37.057456711971696)	(142, 37.30139638800968)	(147, 37.22129957177434)	(152, 37.219288773040404)	(157, 36.97870042822565)	(162, 37.11480171290263)	(167, 36.93431390802458)	(172, 36.63604542915658)	(177, 36.75654440513871)	(182, 36.675591137590764)	(187, 36.70579035561347)	(192, 36.69622044312046)	(197, 36.49435859244089)	(202, 36.39802643827964)	(207, 36.534537330106126)	(212, 36.080059579221746)	(217, 36.2091975423571)	(222, 36.22230497114131)	(227, 35.664382796499716)	(232, 35.76205548315025)	(237, 35.87004282256563)	(242, 35.56239061627257)	(247, 33.649003909886424)	(252, 34.93315956060324)	(257, 34.77225842487432)	(262, 33.92094582014522)	(267, 33.848966672872834)	(272, 32.64088624092348)	(277, 32.4442748091603)	(282, 32.05367714634808)	(287, 33.04560387642307)	(292, 33.22843520447596)	(297, 29.82707298163969)	(300, 30.520403066482295)
Gl-15_S3.R2	(1, 33.11245578104636)	(2, 33.46639359523366)	(3, 33.22100167566561)	(4, 33.33382982684789)	(5, 33.230497114131445)	(6, 36.68609197542357)	(7, 36.77881213926643)	(8, 36.67696890709365)	(9, 36.844535468255444)	(12, 37.00093092533979)	(17, 36.97203500279277)	(22, 36.79061627257494)	(27, 36.751070564140754)	(32, 36.83652951033327)	(37, 36.85287655929995)	(42, 36.78648296406628)	(47, 36.69573636194377)	(52, 36.860472910072616)	(57, 36.71603053435114)	(62, 36.5122695959784)	(67, 36.29420964438653)	(72, 36.25455222491156)	(77, 36.279687209085836)	(82, 36.21463414634147)	(87, 35.954533606404766)	(92, 36.36127350586482)	(97, 36.304151927015454)	(102, 36.010463600819214)	(107, 36.04278532861665)	(112, 35.81195308136287)	(117, 35.836752932414825)	(122, 35.802159746788305)	(127, 35.64174269223608)	(132, 35.38328058089741)	(137, 35.323105566933535)	(142, 35.092459504747715)	(147, 34.98201452243531)	(152, 34.74176131074288)	(157, 34.19858499348352)	(162, 33.87447402718301)	(167, 33.69007633587786)	(172, 32.38372742506051)	(177, 32.58443492831875)	(182, 32.60841556507168)	(187, 32.395010240178735)	(192, 32.1991063116738)	(197, 31.463191212064793)	(202, 31.22692236082666)	(207, 30.9109663005027)	(212, 30.330106125488737)	(217, 30.60487804878049)	(222, 30.18004096071495)	(227, 27.84580152671756)	(232, 28.245466393595233)	(237, 29.731185998882893)	(242, 28.786334016011914)	(247, 27.97985477564699)	(252, 27.122286352634518)	(257, 24.88281511822752)	(262, 22.67209085831316)	(267, 23.234220815490595)	(272, 21.45205734500093)	(277, 21.484304598771182)	(282, 21.113946611475438)	(287, 20.690563250358036)	(292, 21.204839452535147)	(297, 21.498072587827032)	(300, 24.054665122312823)
Gl-16_S4.R1	(1, 33.916666666666664)	(2, 33.96686746987952)	(3, 33.958333333333336)	(4, 33.97038152610442)	(5, 33.9824297188755)	(6, 37.83082329317269)	(7, 37.87901606425703)	(8, 37.77510040160642)	(9, 37.68423694779116)	(12, 37.82198795180723)	(17, 37.83614457831325)	(22, 37.822088353413655)	(27, 37.778614457831324)	(32, 37.740763052208834)	(37, 37.73564257028112)	(42, 37.77359437751004)	(47, 37.7433734939759)	(52, 37.77309236947791)	(57, 37.736244979919675)	(62, 37.716064257028115)	(67, 37.61857429718875)	(72, 37.67269076305221)	(77, 37.686244979919685)	(82, 37.672088353413656)	(87, 37.60261044176707)	(92, 37.66064257028113)	(97, 37.647791164658635)	(102, 37.60903614457832)	(107, 37.55240963855421)	(112, 37.65562248995984)	(117, 37.61285140562249)	(122, 37.57238955823293)	(127, 37.525)	(132, 37.45522088353413)	(137, 37.235742971887554)	(142, 37.48092369477912)	(147, 37.39638554216867)	(152, 37.319979919678715)	(157, 37.046485943775096)	(162, 37.069176706827314)	(167, 36.325803212851405)	(172, 35.15963855421687)	(177, 35.3324297188755)	(182, 35.21154618473896)	(187, 35.469678714859434)	(192, 35.72690763052209)	(197, 34.98805220883534)	(202, 34.78765060240964)	(207, 35.42881526104418)	(212, 34.83022088353414)	(217, 34.752510040160644)	(222, 34.95261044176707)	(227, 34.34126506024096)	(232, 34.642469879518075)	(237, 35.42028112449799)	(242, 35.26004016064257)	(247, 33.1281124497992)	(252, 34.90602409638554)	(257, 34.35130522088353)	(262, 33.522289156626506)	(267, 33.72781124497992)	(272, 32.309638554216875)	(277, 32.01626506024097)	(282, 32.103903780633324)	(287, 33.20345780834374)	(292, 33.092257799241224)	(297, 30.016555211606807)	(300, 30.916171328671325)
Gl-16_S4.R2	(1, 33.24598393574297)	(2, 33.41716867469879)	(3, 33.27710843373494)	(4, 33.34437751004016)	(5, 33.377008032128515)	(6, 36.756024096385545)	(7, 36.821787148594375)	(8, 36.32329317269076)	(9, 36.683232931726906)	(12, 36.96184738955823)	(17, 36.99126506024096)	(22, 36.90803212851405)	(27, 36.82329317269076)	(32, 36.88393574297189)	(37, 36.89678714859438)	(42, 36.76977911646586)	(47, 36.674698795180724)	(52, 36.794879518072285)	(57, 36.69116465863454)	(62, 36.48483935742972)	(67, 36.2785140562249)	(72, 36.38012048192771)	(77, 36.32991967871486)	(82, 36.29949799196787)	(87, 36.04317269076305)	(92, 36.50993975903614)	(97, 36.33684738955823)	(102, 36.144277108433734)	(107, 36.13875502008032)	(112, 35.928714859437754)	(117, 35.979317269076304)	(122, 35.87409638554217)	(127, 35.83915662650603)	(132, 35.6812248995984)	(137, 35.56144578313253)	(142, 35.24899598393574)	(147, 35.13483935742972)	(152, 34.73253012048193)	(157, 33.89508032128514)	(162, 32.80883534136545)	(167, 30.510542168674704)	(172, 26.247489959839356)	(177, 26.534236947791165)	(182, 26.895180722891563)	(187, 27.106927710843376)	(192, 26.23222891566265)	(197, 26.292871485943778)	(202, 26.049899598393573)	(207, 25.81265060240964)	(212, 26.048192771084338)	(217, 25.65271084337349)	(222, 25.52530120481928)	(227, 23.680020080321288)	(232, 24.26636546184739)	(237, 26.473493975903615)	(242, 24.645682730923696)	(247, 24.332530120481927)	(252, 24.516867469879518)	(257, 22.26947791164659)	(262, 20.341767068273093)	(267, 21.96004016064257)	(272, 19.78092369477912)	(277, 18.994979919678716)	(282, 19.234931036869806)	(287, 19.094858941884844)	(292, 20.531337562952746)	(297, 21.294053340476896)	(300, 23.829978895451312)
Gl-17_S5.R1	(1, 33.838002773925105)	(2, 33.90901525658807)	(3, 33.932871012482664)	(4, 33.90208044382802)	(5, 33.947295423023576)	(6, 37.770319001386966)	(7, 37.88016643550624)	(8, 37.64576976421637)	(9, 37.62385575589459)	(12, 37.74879334257975)	(17, 37.79378640776699)	(22, 37.72909847434119)	(27, 37.717004160887655)	(32, 37.6879334257975)	(37, 37.65830790568655)	(42, 37.662135922330094)	(47, 37.58607489597781)	(52, 37.66674063800277)	(57, 37.62230235783634)	(62, 37.577087378640776)	(67, 37.49459084604716)	(72, 37.53264909847434)	(77, 37.586130374479886)	(82, 37.5608321775312)	(87, 37.54662968099861)	(92, 37.58479889042996)	(97, 37.559389736477115)	(102, 37.41631067961165)	(107, 37.40077669902912)	(112, 37.42130374479889)	(117, 37.475284327323166)	(122, 37.44660194174757)	(127, 37.213259361997224)	(132, 37.277836338418865)	(137, 36.9900693481276)	(142, 37.380249653259355)	(147, 37.226851595006934)	(152, 37.263079056865465)	(157, 37.09936199722607)	(162, 37.24771151178918)	(167, 37.13381414701803)	(172, 36.916893203883504)	(177, 36.975090152565876)	(182, 36.95850208044383)	(187, 36.95439667128987)	(192, 36.754174757281554)	(197, 36.49730929264909)	(202, 36.49653259361997)	(207, 36.5075173370319)	(212, 36.08244105409154)	(217, 36.50951456310679)	(222, 36.36832177531206)	(227, 35.66685159500694)	(232, 35.555839112343975)	(237, 34.29226074895978)	(242, 33.52582524271845)	(247, 32.54690707350901)	(252, 33.962995839112345)	(257, 33.73969486823856)	(262, 32.90335644937587)	(267, 32.76926490984743)	(272, 31.20743411927878)	(277, 29.573647711511786)	(282, 29.40703350348994)	(287, 30.050160354653634)	(292, 31.360920055817758)	(297, 28.692372250732426)	(300, 30.592245289786273)
Gl-17_S5.R2	(1, 33.034674063800274)	(2, 33.33231622746186)	(3, 33.20249653259362)	(4, 33.37614424410541)	(5, 33.17891816920943)	(6, 36.57614424410541)	(7, 36.54008321775312)	(8, 36.13065187239945)	(9, 36.60693481276005)	(12, 36.90324549237171)	(17, 36.97292649098475)	(22, 36.744410540915396)	(27, 36.731095700416084)	(32, 36.60715672676838)	(37, 36.51883495145631)	(42, 36.565991678224684)	(47, 36.534202496532586)	(52, 36.606269070735095)	(57, 36.40715672676838)	(62, 35.82690707350902)	(67, 35.82457697642164)	(72, 35.90579750346741)	(77, 35.69852981969487)	(82, 35.525381414701805)	(87, 35.54407766990291)	(92, 36.10085991678225)	(97, 35.99877947295423)	(102, 35.29497919556172)	(107, 35.23162274618586)	(112, 34.55955617198335)	(117, 34.63822468793342)	(122, 35.17120665742025)	(127, 34.74124826629681)	(132, 34.355006934812764)	(137, 34.6331761442441)	(142, 34.51245492371706)	(147, 34.17470180305132)	(152, 33.95367545076283)	(157, 33.68676837725381)	(162, 33.37425797503467)	(167, 33.282163661581144)	(172, 32.602773925104024)	(177, 32.245381414701804)	(182, 32.69386962552011)	(187, 31.78629680998613)	(192, 30.442829403606105)	(197, 29.101803051317614)	(202, 29.337087378640774)	(207, 28.87617198335645)	(212, 28.364105409153957)	(217, 28.91378640776699)	(222, 28.518834951456306)	(227, 25.044882108183078)	(232, 25.56377253814147)	(237, 25.529875173370318)	(242, 24.23977808599168)	(247, 24.246879334257976)	(252, 22.87123439667129)	(257, 20.825742024965326)	(262, 18.698030513176146)	(267, 19.966324549237168)	(272, 19.12044382801664)	(277, 17.180027739251038)	(282, 17.20778024000083)	(287, 17.14056331964411)	(292, 18.027507589706183)	(297, 18.5373489172127)	(300, 23.27457111894791)
Gl-25_S48.R1	(1, 33.8765625)	(2, 33.90078125)	(3, 33.959375)	(4, 33.89453125)	(5, 33.9390625)	(6, 37.68046875)	(7, 37.86640625)	(8, 37.61640625)	(9, 37.63359375)	(12, 37.760000000000005)	(17, 37.724374999999995)	(22, 37.66859375)	(27, 37.64015625)	(32, 37.62046875)	(37, 37.622656250000006)	(42, 37.62046875)	(47, 37.674062500000005)	(52, 37.72109375)	(57, 37.66578125)	(62, 37.71296875)	(67, 37.67109375)	(72, 37.59515625)	(77, 37.629999999999995)	(82, 37.53765625)	(87, 37.41375)	(92, 37.5328125)	(97, 37.47531250000001)	(102, 37.46671875)	(107, 37.46625)	(112, 37.497812499999995)	(117, 37.5403125)	(122, 37.36046875)	(127, 37.39062499999999)	(132, 37.42703125)	(137, 37.08921875)	(142, 37.224374999999995)	(147, 37.196406249999995)	(152, 37.20078124999999)	(157, 37.02484375)	(162, 37.123281250000005)	(167, 37.09734375000001)	(172, 37.048593749999995)	(177, 37.14125)	(182, 37.096406249999994)	(187, 37.174062500000005)	(192, 37.143281249999994)	(197, 36.91375000000001)	(202, 36.87796875)	(207, 36.90828125)	(212, 36.61984375)	(217, 36.65828125)	(222, 36.64203125)	(227, 36.37546875)	(232, 36.40296875)	(237, 36.089375)	(242, 35.6828125)	(247, 34.33171875)	(252, 35.1475)	(257, 35.359531249999996)	(262, 34.288593750000004)	(267, 33.9546875)	(272, 32.708281250000006)	(277, 33.54328125)	(282, 32.904506409849866)	(287, 32.864700395289184)	(292, 33.28254967132514)	(297, 29.584008614476005)	(300, 29.306153641679956)
